transaction_id,account_id,beneficiary_id,type_id,amount,transaction_date,is_fraud
2475,142,12,3,24422.48,2025-02-26,0
2476,155,100,3,19845.86,2025-06-22,0
2477,87,32,2,40578.06,2025-03-05,0
2478,6,6,3,21461.31,2025-03-27,0
2479,137,99,2,26666.11,2025-05-22,0
2480,136,74,1,23297.97,2025-08-10,0
2481,176,43,1,47798.39,2025-01-13,0
2482,91,7,3,42323.23,2025-11-16,0
2483,70,90,1,23617.21,2025-12-17,0
2484,188,42,2,17830.54,2025-10-03,0
2485,165,75,1,34244.12,2025-04-13,0
2486,27,74,3,45421.43,2025-02-06,0
2487,154,40,3,43911.49,2025-03-19,0
2488,29,24,1,20717,2025-12-18,0
2489,164,56,4,7880.97,2025-11-14,0
2490,61,1,3,12856.57,2025-10-18,0
2491,102,46,2,3325.14,2025-10-22,0
2492,126,55,4,27996.54,2025-10-20,0
2493,8,99,1,7475.36,2025-06-24,0
2494,90,20,4,1074.59,2025-08-18,0
2495,2,75,3,308.58,2025-12-14,0
2496,23,68,1,17605.3,2025-04-17,0
2497,39,21,4,48684.91,2025-12-18,0
2498,70,58,3,13314.12,2025-04-14,0
2499,172,92,4,18440.75,2025-12-13,0
2500,93,83,4,8500.55,2025-04-26,0
2501,78,52,3,22036.56,2025-02-08,0
2502,26,98,3,49874.58,2025-09-26,0
2503,88,36,3,26330.64,2025-04-03,0
2504,193,45,3,3763.54,2025-07-17,0
2505,65,61,3,11843.67,2025-05-27,0
2506,107,85,1,23926.11,2025-03-31,0
2507,7,66,1,3677.35,2025-04-25,0
2508,55,12,3,27794.11,2025-04-27,0
2509,115,1,4,1380.36,2025-08-25,0
2510,109,56,4,37520.35,2025-12-02,0
2511,106,29,2,35824.64,2025-06-11,0
2512,103,28,4,46280.05,2025-10-01,0
2513,136,61,1,45864.25,2025-01-27,0
2514,60,12,3,14373.59,2025-10-07,1
2515,117,53,2,32918.19,2025-01-03,0
2516,11,47,3,45636.87,2025-05-11,0
2517,56,50,4,47425.25,2025-12-18,0
2518,81,86,2,11900.91,2025-12-26,0
2519,192,62,1,32692.37,2025-02-05,0
2520,126,75,2,24946.56,2025-08-14,0
2521,37,31,2,482.71,2025-09-10,0
2522,122,23,3,43985.41,2025-02-28,0
2523,70,91,3,31796.9,2025-11-13,0
2524,81,83,1,14545.26,2025-01-15,0
2525,95,32,1,49123.72,2025-12-27,0
2526,145,41,4,2875.44,2025-08-03,0
2527,91,86,2,36098.2,2025-12-25,0
2528,16,83,1,37294.78,2025-04-15,0
2529,103,95,1,484.81,2025-01-11,0
2530,181,51,3,3139.03,2025-08-22,0
2531,57,36,1,13098.21,2025-05-23,0
2532,165,79,4,37557.8,2025-11-25,0
2533,58,39,1,37722.78,2025-10-29,0
2534,129,30,4,22307.49,2025-03-25,0
2535,43,32,4,7092.65,2025-07-24,0
2536,88,35,3,25026.96,2025-02-09,0
2537,38,33,3,21943.61,2025-09-18,0
2538,132,86,2,14145.38,2025-12-02,0
2539,109,2,3,36443.18,2025-04-13,0
2540,161,51,3,36243.08,2025-05-18,0
2541,24,2,2,2994.72,2025-01-09,0
2542,174,5,3,29615.03,2025-10-28,0
2543,107,28,4,20115.7,2025-12-05,0
2544,186,66,3,23073.63,2025-02-15,0
2545,190,89,4,40878.6,2025-12-14,0
2546,136,89,4,5089.94,2025-10-02,0
2547,34,96,1,5087.05,2025-06-25,0
2548,132,43,4,3235.2,2025-07-25,0
2549,77,48,3,3091.12,2025-02-10,0
2550,99,68,3,9818.24,2025-08-17,0
2551,199,6,4,24056.97,2025-09-28,0
2552,41,9,2,2962.47,2025-05-05,0
2553,74,28,2,12388.85,2025-10-26,0
2554,158,8,3,6623.83,2025-11-15,1
2555,123,46,4,11132.36,2025-08-28,0
2556,170,37,4,26405.34,2025-05-28,0
2557,33,29,1,30653.73,2025-09-13,0
2558,151,78,1,47996.99,2025-05-17,0
2559,152,73,3,17305.47,2025-06-28,0
2560,107,53,3,17185.47,2025-12-14,0
2561,42,66,1,8236.98,2025-06-06,0
2562,196,64,2,18530.5,2025-04-07,0
2563,105,100,2,4772.35,2025-06-03,0
2564,8,11,2,27995.12,2025-12-10,0
2565,130,44,1,9251.94,2025-10-23,0
2566,66,21,2,41602.04,2025-01-31,0
2567,123,98,1,42313.75,2025-02-24,0
2568,154,8,4,24092.62,2025-09-06,0
2569,60,92,2,28821.28,2025-12-06,0
2570,8,85,4,47578.86,2025-01-22,0
2571,15,4,4,13484.38,2025-12-16,0
2572,178,62,1,14926.1,2025-10-04,0
2573,95,71,3,49043.14,2025-10-23,0
2574,86,48,2,47328.77,2025-05-01,0
2575,153,46,2,19215.13,2025-05-13,0
2576,104,59,1,12770.09,2025-12-04,0
2577,192,83,1,30987.25,2025-01-29,0
2578,126,54,3,37905.2,2025-02-03,0
2579,159,52,4,44582.92,2025-04-02,1
2580,152,17,2,1163.76,2025-02-15,0
2581,65,98,4,36165.56,2025-06-17,0
2582,130,14,3,43637.83,2025-07-18,0
2583,111,19,2,3920.51,2025-10-03,0
2584,45,30,4,20696.53,2025-12-05,0
2585,133,67,3,14448.1,2025-12-14,0
2586,145,8,4,49073.57,2025-11-26,0
2587,18,95,3,35175.12,2025-12-12,0
2588,17,44,4,38372.06,2025-08-15,0
2589,140,40,1,44099.07,2025-06-20,0
2590,96,86,2,9114.03,2025-07-03,0
2591,25,83,2,28350.82,2025-08-24,0
2592,21,64,1,13388.66,2025-06-26,0
2593,168,27,3,44994.94,2025-05-28,0
2594,113,58,3,16480.83,2025-06-09,0
2595,65,6,2,20214.07,2025-12-20,0
2596,16,71,4,337.1,2025-02-11,0
2597,85,65,3,20854.67,2025-08-20,0
2598,185,68,3,44217.68,2025-04-08,0
2599,128,50,3,9738.91,2025-05-01,0
2600,84,28,2,2375.74,2025-08-02,0
2601,82,68,3,16155.36,2025-04-01,0
2602,124,50,4,20213.7,2025-01-01,0
2603,54,20,3,6523.86,2025-10-25,0
2604,24,93,3,21491.83,2025-09-01,0
2605,161,88,1,993.52,2025-07-12,0
2606,14,78,4,10726.97,2025-08-22,0
2607,147,84,1,40443.43,2025-07-05,0
2608,111,68,3,20289.38,2025-09-30,0
2609,92,86,2,18569.16,2025-05-25,0
2610,158,49,4,9639.93,2025-04-05,0
2611,110,30,1,41606.13,2025-08-06,0
2612,199,63,4,19441.88,2025-09-30,0
2613,59,37,2,8337.07,2025-08-04,0
2614,76,55,1,23690.21,2025-10-15,0
2615,135,17,1,12955.13,2025-03-07,0
2616,99,26,3,36657.63,2025-03-26,0
2617,56,38,4,31385.11,2025-12-09,0
2618,19,1,4,15930.14,2025-12-03,0
2619,193,38,4,46774.17,2025-05-10,0
2620,175,35,3,12645.5,2025-08-06,0
2621,120,48,3,35440.53,2025-10-19,0
2622,195,18,1,46371.78,2025-03-26,0
2623,24,59,2,19678.43,2025-05-01,0
2624,176,13,3,23892.53,2025-04-29,0
2625,53,40,4,13890.58,2025-12-07,0
2626,30,66,3,36322.92,2025-02-22,0
2627,188,42,3,44125.61,2025-04-06,0
2628,93,39,4,39050.75,2025-06-05,0
2629,48,96,3,13118.42,2025-02-14,0
2630,149,74,4,43000.92,2025-08-15,0
2631,42,94,1,22196.71,2025-12-13,0
2632,59,87,3,24782.9,2025-07-29,0
2633,12,95,4,31310.24,2025-02-22,0
2634,164,74,3,32986.47,2025-02-22,0
2635,176,76,1,24653.56,2025-09-29,0
2636,177,16,3,31614.75,2025-10-08,0
2637,24,22,4,42066.57,2025-01-30,0
2638,40,63,1,15039.08,2025-08-19,0
2639,188,28,3,35498.1,2025-10-06,0
2640,22,77,1,6448.76,2025-05-28,0
2641,133,11,4,21715.2,2025-11-20,0
2642,194,67,4,29839.83,2025-04-01,0
2643,164,35,3,21719.23,2025-03-15,0
2644,131,76,3,7900.65,2025-12-31,0
2645,43,22,2,29000.27,2025-07-16,0
2646,142,71,3,31022.82,2025-03-15,0
2647,27,27,4,46988.57,2025-07-25,0
2648,15,42,1,47289.73,2025-05-05,0
2649,148,77,3,5202.77,2025-06-29,0
2650,11,88,3,8416.62,2025-12-04,0
2651,139,89,3,31886.44,2025-08-15,0
2652,100,12,3,11789.13,2025-12-28,0
2653,104,26,2,14809.52,2025-06-27,0
2654,156,24,1,46595.55,2025-07-18,0
2655,199,46,1,9531.06,2025-11-11,0
2656,71,95,4,43896.79,2025-10-24,0
2657,162,98,1,10264.23,2025-09-28,0
2658,138,67,1,36560.25,2025-06-11,0
2659,124,88,2,1667.13,2025-08-31,0
2660,99,67,3,37626.85,2025-07-04,0
2661,108,77,1,27350.42,2025-06-09,0
2662,170,79,2,49432.13,2025-01-28,0
2663,183,92,4,4869.09,2025-04-13,0
2664,157,33,2,410.85,2025-06-07,0
2665,19,63,2,23380.59,2025-10-12,0
2666,67,71,1,34075.37,2025-10-05,0
2667,159,55,3,29595.11,2025-06-16,0
2668,162,42,2,17233.88,2025-03-25,0
2669,94,26,2,25532.4,2025-01-23,0
2670,91,79,3,28768.49,2025-03-25,0
2671,121,97,4,49910.81,2025-11-16,0
2672,10,41,3,567.09,2025-04-09,0
2673,181,86,1,22710.44,2025-04-13,0
2674,8,50,1,28298.99,2025-12-06,0
2675,60,55,3,44656.21,2025-09-16,0
2676,101,5,2,40710.52,2025-04-13,0
2677,147,82,1,21326.44,2025-07-31,0
2678,125,93,1,24496.89,2025-12-02,0
2679,157,90,3,21105.53,2025-12-07,0
2680,54,82,2,48125.6,2025-04-02,0
2681,3,25,4,20169.18,2025-11-04,0
2682,17,92,4,32089.39,2025-03-01,0
2683,140,22,1,29892.98,2025-08-04,0
2684,152,9,3,44675.86,2025-11-10,0
2685,69,91,1,38078.59,2025-07-18,0
2686,147,45,1,1019.72,2025-04-28,0
2687,83,5,2,12418.5,2025-07-20,0
2688,140,89,2,14603.01,2025-08-09,0
2689,184,66,3,37905.61,2025-08-17,0
2690,39,16,1,7245.43,2025-01-02,0
2691,56,23,4,15870.66,2025-06-23,0
2692,90,80,1,36387.96,2025-08-06,0
2693,70,8,1,3120.01,2025-11-06,0
2694,29,5,1,42837.89,2025-09-24,0
2695,49,47,2,34341.6,2025-11-08,0
2696,19,28,1,25811.98,2025-03-22,0
2697,168,95,4,8843.23,2025-10-31,0
2698,78,1,4,46696.03,2025-12-23,0
2699,122,64,1,22278.24,2025-03-05,0
2700,175,97,1,29063.7,2025-08-24,0
2701,200,80,1,5667.29,2025-12-10,0
2702,153,29,3,13796.24,2025-12-29,0
2703,89,60,1,31346.11,2025-03-03,0
2704,131,88,4,36870.71,2025-09-30,0
2705,132,75,4,6292.15,2025-03-18,0
2706,12,92,2,46801.21,2025-06-21,0
2707,44,8,1,2252.73,2025-05-26,0
2708,83,93,3,33907.39,2025-03-30,0
2709,198,15,2,23567.01,2025-06-25,0
2710,103,91,4,23369.19,2025-05-18,0
2711,66,22,2,2011.87,2025-08-03,0
2712,166,10,4,40554.84,2025-08-30,0
2713,197,83,3,47023.25,2025-06-23,0
2714,91,89,4,37509.77,2025-01-27,0
2715,170,68,3,41610.81,2025-04-06,0
2716,166,36,3,15531.15,2025-07-05,0
2717,189,67,1,25336.06,2025-10-04,0
2718,55,80,4,37951.96,2025-11-10,0
2719,198,88,4,30504.11,2025-03-04,0
2720,23,12,3,33691.28,2025-10-21,0
2721,115,67,1,21597.72,2025-12-21,0
2722,56,70,3,14150.86,2025-08-20,0
2723,185,52,1,6680.89,2025-03-21,0
2724,116,64,4,43120.4,2025-12-02,0
2725,51,2,2,33362.19,2025-10-12,0
2726,9,30,3,14095.35,2025-06-09,0
2727,73,74,1,27022.57,2025-09-15,0
2728,85,74,4,20627.55,2025-10-10,0
2729,28,54,2,43205.03,2025-01-21,0
2730,14,67,1,4124.95,2025-11-09,0
2731,42,37,4,23203.9,2025-10-18,0
2732,128,82,1,11559.89,2025-02-15,0
2733,67,63,1,17337.35,2025-04-27,0
2734,160,69,4,25250.21,2025-01-18,0
2735,47,33,3,279.9,2025-10-17,0
2736,187,16,1,31996.19,2025-10-27,0
2737,15,75,1,45127.89,2025-04-04,0
2738,96,93,3,38254.23,2025-12-17,0
2739,161,41,2,29672.24,2025-10-28,0
2740,177,14,4,1328.65,2025-02-21,0
2741,141,80,3,609.28,2025-03-04,0
2742,26,100,3,33185.15,2025-10-27,0
2743,148,14,1,47031.44,2025-11-03,0
2744,38,29,2,4415.52,2025-02-07,0
2745,145,88,4,25682.82,2025-02-02,0
2746,47,77,4,23067.12,2025-09-06,0
2747,150,27,4,14047.06,2025-06-14,0
2748,45,27,2,18493.03,2025-11-04,0
2749,70,14,4,9807.95,2025-01-28,0
2750,133,28,3,27351.79,2025-11-02,0
2751,53,97,3,25218.61,2025-03-27,0
2752,56,15,3,17772.17,2025-07-31,0
2753,57,8,2,27069.3,2025-07-02,0
2754,67,24,4,26669.89,2025-06-21,0
2755,125,65,3,35875.52,2025-09-08,0
2756,153,28,1,29651.56,2025-02-06,0
2757,28,15,3,27663.71,2025-06-29,0
2758,171,54,4,22031.42,2025-06-20,0
2759,158,84,1,11474.7,2025-05-01,0
2760,41,75,2,13115.8,2025-12-31,0
2761,30,49,4,1192.76,2025-05-23,0
2762,110,1,4,24751,2025-02-01,0
2763,37,18,2,15475.92,2025-11-26,0
2764,145,30,3,6399.01,2025-05-13,0
2765,37,46,1,13045.72,2025-03-05,0
2766,146,100,4,29305.34,2025-07-31,0
2767,137,27,4,8217.3,2025-10-30,0
2768,13,80,3,37090.94,2025-03-11,0
2769,66,85,4,41067.96,2025-05-05,0
2770,149,49,3,7266.23,2025-07-25,0
2771,59,24,2,1213.28,2025-09-08,0
2772,25,64,2,27425.96,2025-02-15,0
2773,167,37,3,44991.98,2025-09-06,0
2774,27,98,2,36884.47,2025-10-12,0
2775,191,90,3,41947.02,2025-10-07,0
2776,156,95,2,41873.02,2025-05-09,0
2777,134,2,4,24629.87,2025-07-28,0
2778,165,28,3,26647.21,2025-02-02,0
2779,75,64,3,35829.05,2025-09-08,0
2780,79,35,3,2070.06,2025-02-23,0
2781,66,76,4,13224.82,2025-05-03,0
2782,109,34,1,8457.24,2025-12-15,0
2783,71,22,3,739.13,2025-01-01,0
2784,39,84,1,14349.89,2025-09-10,0
2785,200,17,1,9708.55,2025-10-23,0
2786,87,45,1,43858.96,2025-01-01,0
2787,164,40,4,4066.6,2025-06-30,0
2788,169,30,3,31143.83,2025-05-13,0
2789,35,14,4,275.97,2025-03-10,0
2790,121,6,4,12159.48,2025-03-11,0
2791,63,71,1,38742.3,2025-05-03,0
2792,6,67,3,9126.67,2025-12-28,0
2793,22,52,3,33923.3,2025-03-11,0
2794,98,10,3,23405.02,2025-09-16,0
2795,6,40,3,24023.94,2025-11-07,0
2796,39,10,4,44291.77,2025-04-08,0
2797,148,24,3,17916.16,2025-10-14,0
2798,174,7,3,28879.36,2025-05-06,0
2799,161,38,2,14321.28,2025-11-11,0
2800,121,20,2,42970.48,2025-08-02,0
2801,49,23,3,29684.57,2025-03-24,0
2802,65,84,2,14129.5,2025-10-06,0
2803,95,30,2,22478.91,2025-08-14,0
2804,134,80,4,46641.96,2025-10-05,0
2805,182,51,4,21685.94,2025-05-26,0
2806,151,46,2,48041.09,2025-01-18,0
2807,144,62,3,29144.03,2025-04-15,0
2808,131,58,2,3111.28,2025-02-10,0
2809,137,37,1,12058.67,2025-12-25,0
2810,107,19,3,43135.7,2025-03-17,0
2811,89,59,4,23437.19,2025-07-27,0
2812,16,9,4,44749.73,2025-06-18,0
2813,52,35,2,771.29,2025-02-20,0
2814,199,5,1,37897.26,2025-11-18,0
2815,82,67,3,33048.26,2025-05-27,0
2816,33,65,1,19813.42,2025-02-09,0
2817,78,37,4,18508.57,2025-07-17,0
2818,75,35,3,28825.63,2025-09-12,0
2819,112,75,1,32015.45,2025-07-26,0
2820,116,47,2,34005.04,2025-01-25,0
2821,75,76,3,47206.99,2025-08-29,0
2822,171,51,2,20599.87,2025-01-15,0
2823,63,47,4,12581.6,2025-09-17,0
2824,198,32,3,154.02,2025-08-30,0
2825,70,83,4,10894.73,2025-10-02,0
2826,97,95,2,10980.28,2025-03-26,0
2827,9,57,1,3449.96,2025-04-03,0
2828,104,53,2,19320.6,2025-02-03,0
2829,40,93,3,44631.05,2025-04-03,0
2830,161,89,1,31468.25,2025-04-08,0
2831,89,29,3,15663.61,2025-02-15,0
2832,196,5,4,25294.15,2025-10-08,0
2833,63,53,2,6857.2,2025-09-29,0
2834,108,73,2,44583.08,2025-01-02,0
2835,15,14,1,33979.58,2025-06-20,0
2836,77,42,2,17377.09,2025-07-01,0
2837,191,38,2,29275.83,2025-05-20,0
2838,76,68,3,29219.24,2025-04-12,0
2839,123,63,3,21747.02,2025-01-21,0
2840,79,71,3,39880.93,2025-04-23,0
2841,16,13,2,47882.04,2025-03-17,0
2842,43,6,4,27549.41,2025-02-08,0
2843,189,68,2,6635.33,2025-04-15,0
2844,110,96,1,33479.96,2025-02-14,0
2845,167,6,3,17655.72,2025-12-16,0
2846,59,86,2,21583.67,2025-08-20,0
2847,8,28,4,2640.03,2025-12-16,0
2848,5,7,1,44289.2,2025-08-02,0
2849,24,22,2,23295.29,2025-07-08,0
2850,182,98,4,27385.55,2025-04-27,0
2851,18,59,4,18966.17,2025-06-18,0
2852,113,47,2,33636.69,2025-10-08,0
2853,102,24,3,40009.9,2025-10-03,0
2854,164,47,1,48835.59,2025-06-20,0
2855,25,87,4,6789.42,2025-08-18,0
2856,80,100,3,9385.24,2025-11-18,0
2857,7,52,3,1294.9,2025-10-31,0
2858,64,53,4,5280.69,2025-08-24,0
2859,200,77,1,35803.22,2025-07-25,0
2860,166,59,2,25380.12,2025-04-01,0
2861,108,44,2,17912.07,2025-04-25,0
2862,117,12,2,7985.3,2025-05-02,0
2863,174,73,2,34937.54,2025-05-18,0
2864,164,88,1,6501.35,2025-05-08,0
2865,49,85,3,37992.81,2025-04-05,0
2866,58,57,1,23465.72,2025-07-09,0
2867,86,25,2,44494.02,2025-01-30,0
2868,2,10,3,45930.63,2025-03-21,0
2869,64,42,1,35452.79,2025-08-10,0
2870,190,98,1,19106.41,2025-09-26,0
2871,90,61,4,24841.83,2025-08-26,0
2872,92,29,1,49521.69,2025-06-02,0
2873,181,82,3,13314.08,2025-09-22,0
2874,28,17,1,41307.35,2025-07-05,0
2875,46,26,1,33631.8,2025-05-08,0
2876,22,5,3,48407.18,2025-05-27,0
2877,80,26,2,36124.59,2025-05-31,0
2878,145,39,2,12630.05,2025-03-06,0
2879,52,30,4,16152.16,2025-03-27,0
2880,144,50,4,6057.72,2025-07-15,0
2881,119,89,3,44396.42,2025-08-16,0
2882,94,64,1,37350.81,2025-08-26,0
2883,179,76,4,1230.52,2025-02-17,0
2884,36,39,2,10905.41,2025-12-01,0
2885,50,99,2,41819.41,2025-01-25,0
2886,5,45,1,10495.34,2025-01-12,0
2887,101,63,1,28631.13,2025-11-10,0
2888,105,22,3,27616.16,2025-08-27,0
2889,87,91,1,8249.96,2025-07-22,0
2890,11,95,2,38936.9,2025-05-15,0
2891,138,58,1,20326.65,2025-02-02,0
2892,151,79,1,29813.11,2025-03-18,0
2893,159,33,2,7564.44,2025-08-12,0
2894,159,41,1,47733.83,2025-02-19,0
2895,153,43,2,5140.69,2025-10-05,0
2896,72,68,2,2498.87,2025-04-24,0
2897,6,52,3,29441.57,2025-07-01,0
2898,194,44,1,23578.8,2025-11-03,0
2899,134,4,4,44961.95,2025-05-20,0
2900,16,17,4,45245.75,2025-02-02,0
2901,148,86,1,29918.9,2025-06-30,0
2902,144,14,1,10696.77,2025-12-30,0
2903,156,68,4,8798.82,2025-12-31,0
2904,172,60,2,14678.57,2025-01-01,0
2905,195,93,1,26701.4,2025-10-06,0
2906,62,20,2,1571.26,2025-07-22,0
2907,91,94,1,16059.56,2025-10-06,0
2908,8,13,3,40004.07,2025-06-14,0
2909,93,13,3,23050.54,2025-04-17,0
2910,159,25,4,31393.83,2025-07-31,0
2911,180,17,4,37383.49,2025-08-03,0
2912,141,27,1,41501.92,2025-07-28,0
2913,126,76,3,18937.52,2025-02-18,0
2914,117,23,1,5496.2,2025-11-24,0
2915,160,92,3,8244.07,2025-08-28,0
2916,67,40,2,41256.53,2025-10-01,0
2917,171,47,1,44497.8,2025-03-25,0
2918,11,95,4,24192.62,2025-09-28,0
2919,89,12,3,10594.52,2025-07-15,0
2920,180,60,2,42147.99,2025-04-22,0
2921,69,32,1,33176.84,2025-09-02,0
2922,154,16,1,7326.36,2025-01-01,0
2923,136,73,3,38704.66,2025-06-26,0
2924,32,51,1,31329.83,2025-10-08,0
2925,146,49,4,39261.36,2025-08-06,0
2926,189,35,1,29274.29,2025-09-20,0
2927,109,11,2,10475.75,2025-08-15,0
2928,79,96,3,23372.35,2025-08-28,0
2929,103,4,4,49797.15,2025-04-13,0
2930,156,23,2,14069.48,2025-07-06,0
2931,98,1,4,27343.88,2025-12-02,0
2932,156,47,4,35623.63,2025-02-27,0
2933,182,58,3,37099.96,2025-12-08,0
2934,180,77,4,23181.45,2025-07-14,0
2935,87,47,2,25662.77,2025-12-30,0
2936,117,97,1,41070.65,2025-03-11,0
2937,162,35,4,48626,2025-04-29,0
2938,191,62,2,5211.56,2025-08-25,0
2939,98,15,2,14589.71,2025-11-06,0
2940,163,13,2,22017.42,2025-03-29,0
2941,120,30,2,24168.19,2025-04-06,0
2942,48,28,1,5263.04,2025-12-08,0
2943,112,31,2,19338.31,2025-04-14,0
2944,160,63,4,20297.59,2025-04-08,0
2945,162,99,4,20267.55,2025-04-27,0
2946,79,62,2,3460.92,2025-12-14,0
2947,74,84,1,40879.49,2025-04-30,0
2948,33,29,4,8337.83,2025-01-12,0
2949,95,59,2,362.62,2025-11-05,0
2950,52,46,1,19022.09,2025-09-08,0
2951,117,86,2,29587.43,2025-07-24,0
2952,117,63,1,14350.11,2025-02-12,0
2953,127,29,4,36986.4,2025-02-28,0
2954,60,51,2,27813.01,2025-08-14,0
2955,174,6,2,37172.06,2025-05-01,0
2956,188,1,2,38547.42,2025-07-24,0
2957,23,87,1,4448.5,2025-02-21,0
2958,76,82,1,15761.99,2025-04-06,0
2959,155,26,2,37682.09,2025-11-08,0
2960,134,91,4,653.52,2025-09-21,0
2961,70,79,4,23786.66,2025-04-22,0
2962,72,29,4,14951.65,2025-03-06,0
2963,48,42,4,32034.67,2025-11-04,0
2964,161,87,3,34971.43,2025-06-04,0
2965,17,99,1,19217.12,2025-01-11,0
2966,122,9,3,10315.35,2025-07-08,0
2967,53,35,4,4226.7,2025-12-26,0
2968,158,9,2,6111.24,2025-10-30,0
2969,77,68,4,24954.74,2025-04-04,0
2970,28,38,2,12884.03,2025-04-07,0
2971,176,38,2,43987.58,2025-12-08,0
2972,82,93,1,21187.86,2025-03-27,0
2973,128,60,3,8414.91,2025-04-07,0
2974,129,66,1,11264.83,2025-09-07,0
2975,115,20,1,19228.5,2025-11-01,0
2976,10,64,1,39301.05,2025-05-14,0
2977,57,17,4,5571.71,2025-11-23,0
2978,80,90,1,31926.29,2025-05-15,0
2979,129,90,2,6499.86,2025-03-22,0
2980,168,32,1,28248.26,2025-03-04,0
2981,1,99,4,40550.88,2025-10-28,0
2982,169,62,2,44268.23,2025-01-16,0
2983,161,83,3,27854.19,2025-10-13,0
2984,194,27,4,44022.97,2025-05-07,0
2985,187,25,2,12825.28,2025-08-13,0
2986,184,19,3,36942.56,2025-02-14,0
2987,54,72,3,9234.31,2025-10-01,0
2988,162,4,4,41740.49,2025-11-26,0
2989,160,55,3,37095.39,2025-05-10,0
2990,118,13,2,20649.22,2025-03-18,0
2991,186,59,1,41501.06,2025-08-09,0
2992,173,62,2,44722.44,2025-03-07,0
2993,196,91,3,18192.32,2025-11-14,0
2994,135,84,3,5123.12,2025-03-10,0
2995,43,39,3,41965.36,2025-07-04,0
2996,179,45,2,30996.78,2025-05-28,0
2997,13,41,2,1906.54,2025-12-31,0
2998,60,8,3,1336.54,2025-11-26,0
2999,98,26,4,3548.06,2025-10-16,0
3000,171,15,1,31606,2025-01-14,0
3001,198,6,4,273.03,2025-08-13,0
3002,21,29,4,22336.59,2025-07-19,0
3003,81,100,2,33116.51,2025-05-12,0
3004,135,22,3,14216.35,2025-01-30,0
3005,107,63,1,10111.01,2025-10-13,0
3006,190,26,2,28348.56,2025-11-04,0
3007,167,21,4,34800.26,2025-01-02,0
3008,191,27,2,4301.28,2025-12-08,0
3009,177,74,3,46125.93,2025-10-13,0
3010,199,60,2,44718.72,2025-10-04,0
3011,64,95,3,14874.22,2025-11-02,0
3012,156,39,4,25666.48,2025-03-03,0
3013,156,20,1,14301.4,2025-04-06,0
3014,93,43,1,46182.92,2025-11-25,0
3015,153,43,1,35901.66,2025-12-14,0
3016,200,20,2,33742.87,2025-08-05,0
3017,91,90,3,39752.18,2025-04-04,0
3018,156,51,1,28528.2,2025-06-21,0
3019,192,75,3,41827.37,2025-03-05,0
3020,119,62,2,31575.72,2025-06-02,0
3021,60,43,4,777.26,2025-07-15,0
3022,125,82,2,8409.77,2025-04-25,0
3023,37,80,2,22550.98,2025-09-04,0
3024,126,6,4,13441.99,2025-08-27,0
3025,142,93,1,48995.49,2025-05-21,0
3026,103,82,2,45372.81,2025-02-03,0
3027,18,12,2,26577.8,2025-09-28,0
3028,27,37,3,37269.51,2025-07-23,0
3029,190,98,1,23812.81,2025-07-11,0
3030,41,31,1,10473.17,2025-12-01,1
3031,29,47,4,48850.52,2025-05-16,0
3032,126,2,4,4356.23,2025-04-30,0
3033,91,97,4,37912.41,2025-06-10,0
3034,164,72,4,11462.37,2025-04-09,0
3035,116,22,2,30592.51,2025-01-02,1
3036,29,65,4,11032.29,2025-05-18,0
3037,161,78,2,34066.53,2025-04-22,0
3038,99,8,1,25611.2,2025-04-19,0
3039,44,71,3,13635.17,2025-01-08,0
3040,117,52,4,23757.99,2025-10-20,0
3041,106,67,4,42054.4,2025-08-03,0
3042,39,56,2,9316.85,2025-08-23,0
3043,49,89,1,11258.71,2025-01-09,0
3044,187,92,3,5179.37,2025-12-23,0
3045,103,15,1,24144.31,2025-01-23,0
3046,30,81,2,12570.29,2025-05-16,0
3047,59,83,2,41550.69,2025-12-19,0
3048,10,30,3,8681.2,2025-03-15,0
3049,43,97,1,629.03,2025-03-31,1
3050,15,88,4,31216.02,2025-03-30,0
3051,7,89,4,25831.56,2025-04-23,0
3052,88,92,3,36865.65,2025-01-18,0
3053,50,58,1,8362.27,2025-07-02,0
3054,59,90,2,26479.78,2025-11-30,0
3055,60,33,4,32966.85,2025-07-01,0
3056,118,11,3,46367.17,2025-04-25,0
3057,68,61,4,2097.42,2025-10-07,0
3058,58,37,1,33217.63,2025-08-06,0
3059,91,1,2,36466.85,2025-08-10,0
3060,156,44,3,18353.64,2025-03-02,0
3061,141,79,3,3484.92,2025-02-03,0
3062,16,62,2,9284.03,2025-08-02,0
3063,166,88,3,37646.48,2025-08-23,0
3064,80,30,3,31630.96,2025-05-17,0
3065,115,41,3,23758.54,2025-04-13,0
3066,9,65,1,40588.71,2025-09-30,0
3067,42,12,1,49387.76,2025-04-24,0
3068,117,94,2,15212.02,2025-05-09,0
3069,21,6,3,33391.21,2025-07-09,0
3070,198,12,2,3346.41,2025-07-27,0
3071,99,23,1,11468.93,2025-05-30,0
3072,4,51,4,39723.73,2025-07-15,0
3073,143,11,4,43604.1,2025-11-17,0
3074,129,65,1,42566.29,2025-08-08,0
3075,196,32,2,33822.36,2025-03-10,0
3076,134,19,4,30236.84,2025-03-22,0
3077,76,9,1,48656.14,2025-07-22,0
3078,195,80,2,5179.86,2025-12-29,0
3079,2,39,4,38493.59,2025-08-05,0
3080,115,90,4,13686.83,2025-08-29,0
3081,10,39,3,13369.02,2025-12-06,0
3082,45,94,4,10552.55,2025-03-18,0
